en_td,energy_eV,f_boltzmann,f_maxwell,ratio_boltzmann_to_maxwell
5.0,26.563383083365792,1.040834389664331e-17,0.0004541851856557869,2.2916520012899492e-14
5.0,26.858527254762137,1.5178834849271494e-17,0.0004275513708118368,3.550178033682793e-14
5.0,27.155302056939668,-1.9844133102451438e-17,0.00040234503248966365,-4.932118331288516e-14
5.0,27.4537074898984,-1.7021741392422501e-16,0.00037849834608784237,-4.4971772184367944e-13
5.0,27.753743553638326,-7.589417424635747e-18,0.00035594617501152296,-2.132181199696852e-14
5.0,28.055410248159447,-1.3010429870804138e-18,0.00033462599573729114,-3.8880511486078304e-15
5.0,28.358707573461757,3.491209400354054e-18,0.00031447782310061736,1.1101607629855156e-14
5.0,28.663635529545274,-5.421012446168391e-18,0.00029544413593774735,-1.8348688590355524e-14
5.0,28.970194116409978,3.46944796554777e-18,0.0002774698032052079,1.2503875828901917e-14
5.0,29.278383334055874,-9.757822403103104e-19,0.000260502010691608,-3.7457762330498015e-15
5.0,29.58820318248297,-2.1564277332570215e-18,0.0002444901884281798,-8.820099273188147e-15
5.0,29.89965366169126,-2.050376386491238e-18,0.00022938593889644445,-8.938544343020406e-15
5.0,30.21273477168075,-1.0057707237166676e-18,0.0002151429661235811,-4.674894754118705e-15
5.0,30.527446512451434,-1.0569732401076737e-18,0.0002017170057485342,-5.239881665829031e-15
5.0,30.84378888400331,1.0504709322544095e-18,0.00018906575613455913,5.556114199267178e-15
5.0,31.16176188633638,1.799941254708292e-18,0.00017714881059686626,1.016061721579593e-14
5.0,31.481365519450648,-6.425838841361189e-19,0.00016592759080722184,-3.872676515159473e-15
